TITLE,NAME,MBTI,QUOTE
SHAWSHANKREDEMPTION,ANDYDUFRESNE,INTJ,"I wouldn't say ""friends."" I'm a convicted murderer who provides sound financial planning. That's a wonderful pet to have. "
SHAWSHANKREDEMPTION,ANDYDUFRESNE,INTJ,Maybe it can do more than that. 
SHAWSHANKREDEMPTION,ANDYDUFRESNE,INTJ,Ask the warden for funds. 
SHAWSHANKREDEMPTION,ANDYDUFRESNE,INTJ,I see. Perhaps I could write to the State Senate and request funds directly from them. 
SHAWSHANKREDEMPTION,ANDYDUFRESNE,INTJ,"Still, I'd like to try, with your permission. I'll send a letter a week. They can't ignore me forever. "
SHAWSHANKREDEMPTION,ANDYDUFRESNE,INTJ,"Moresby Prison issued you that gun, but you actually had to pay for it? "
SHAWSHANKREDEMPTION,ANDYDUFRESNE,INTJ,"See, that's all deductible. You get to write that off. "
SHAWSHANKREDEMPTION,ANDYDUFRESNE,INTJ,"Say Red, could you hand me a stack of those 1040s? "
SHAWSHANKREDEMPTION,ANDYDUFRESNE,INTJ,"Brooks, you're not going to hurt Heywood, we all know that. Even Heywood knows it, right Heywood? "
SHAWSHANKREDEMPTION,ANDYDUFRESNE,INTJ,"Why? Ask anyone, they'll tell you. Brooks Hatlen is a reasonable man. "
SHAWSHANKREDEMPTION,ANDYDUFRESNE,INTJ,"You're not fooling anybody, so just put the damn knife down and stop scaring the shit out of people. "
SHAWSHANKREDEMPTION,ANDYDUFRESNE,INTJ,Take it easy. You'll be all right. 
SHAWSHANKREDEMPTION,ANDYDUFRESNE,INTJ,"I just don't understand what happened in there, that's all. "
SHAWSHANKREDEMPTION,ANDYDUFRESNE,INTJ,P.S. Tell Heywood I'm sorry I put a knife to his throat. No hard feelings. 
SHAWSHANKREDEMPTION,ANDYDUFRESNE,INTJ,Red! 
SHAWSHANKREDEMPTION,ANDYDUFRESNE,INTJ,"That's real pretty, Red. Nice work. "
SHAWSHANKREDEMPTION,ANDYDUFRESNE,INTJ,What is all this? 
SHAWSHANKREDEMPTION,ANDYDUFRESNE,INTJ,"Dear Mr. Dufresne. In response to your repeated inquiries, the State Senate has allocated the enclosed funds for your library project... "" "
SHAWSHANKREDEMPTION,ANDYDUFRESNE,INTJ,"In addition, the Library District has generously responded with a charitable donation of used books and sundries. We trust this will fill your needs. We now consider the matter closed. Please stop sending us letters. Yours truly, the State Comptroller's Office. "
SHAWSHANKREDEMPTION,ANDYDUFRESNE,INTJ,Only took six years. 
SHAWSHANKREDEMPTION,ANDYDUFRESNE,INTJ,They broke the door down before I could take requests. 
SHAWSHANKREDEMPTION,ANDYDUFRESNE,INTJ,Easiest time I ever did. 
SHAWSHANKREDEMPTION,ANDYDUFRESNE,INTJ,I had Mr. Mozart to keep me company. Hardly felt the time at all. 
SHAWSHANKREDEMPTION,ANDYDUFRESNE,INTJ," The music was here...and here. That's the one thing they can't confiscate, not ever. That's the beauty of it. Haven't you ever felt that way about music, Red? "
SHAWSHANKREDEMPTION,ANDYDUFRESNE,INTJ,Here's where it makes most sense. We need it so we don't forget. 
SHAWSHANKREDEMPTION,ANDYDUFRESNE,INTJ,"That there are things in this world not carved out of gray stone. That there's a small place inside of us they can never lock away, and that place is called hope. "
SHAWSHANKREDEMPTION,ANDYDUFRESNE,INTJ, Like Brooks did? 
SHAWSHANKREDEMPTION,ANDYDUFRESNE,INTJ,You wonder where it went. I wonder where ten years went. 
SHAWSHANKREDEMPTION,ANDYDUFRESNE,INTJ,Anniversary gift. Open it. 
SHAWSHANKREDEMPTION,ANDYDUFRESNE,INTJ,Had to go through one of your competitors. Hope you don't mind. Wanted it to be a surprise. 
SHAWSHANKREDEMPTION,ANDYDUFRESNE,INTJ,You gonna play something? 
SHAWSHANKREDEMPTION,ANDYDUFRESNE,INTJ, ...Stevenson. Next? 
SHAWSHANKREDEMPTION,ANDYDUFRESNE,INTJ,"Trade skills and hobbies, those go under educational. Stack right behind you. "
SHAWSHANKREDEMPTION,ANDYDUFRESNE,INTJ,Dumas. You boys'll like that one. It's about a prison break. 
SHAWSHANKREDEMPTION,ANDYDUFRESNE,INTJ,"Two deposits, Casco Bank and New England First. Night drop, like always. "
SHAWSHANKREDEMPTION,ANDYDUFRESNE,INTJ,Very nice. 
SHAWSHANKREDEMPTION,ANDYDUFRESNE,INTJ,What you hear isn't half of it. He's got scams you haven't dreamed of. Kickbacks on his kickbacks. There's a river of dirty money flowing through this place. 
SHAWSHANKREDEMPTION,ANDYDUFRESNE,INTJ,"That's where I come in. I channel it, funnel it, filter it...stocks, securities, tax free municipals... I send that money out into the big world. And when it comes back... "
SHAWSHANKREDEMPTION,ANDYDUFRESNE,INTJ,"Cleaner. By the time Norton retires, I will have made him a millionaire. "
SHAWSHANKREDEMPTION,ANDYDUFRESNE,INTJ, I thought you had more faith in me than that. 
SHAWSHANKREDEMPTION,ANDYDUFRESNE,INTJ,"Sure it will. But not to me, and certainly not to the warden. "
SHAWSHANKREDEMPTION,ANDYDUFRESNE,INTJ,Peter Stevens. 
SHAWSHANKREDEMPTION,ANDYDUFRESNE,INTJ,"The silent, silent partner. He's the guilty one, your Honor. The man with the bank accounts. That's where the filtering process starts. They trace it back, all they're gonna find is him. "
SHAWSHANKREDEMPTION,ANDYDUFRESNE,INTJ,A phantom. An apparition. Second cousin to Harvey the Rabbit. 
SHAWSHANKREDEMPTION,ANDYDUFRESNE,INTJ,"Sure you can, if you know how the system works, and where the cracks are. It's amazing what you can accomplish by mail. Mr. Stevens has a birth certificate, social security card, driver's license. They ever track those accounts, they'll wind up chasing a figment of my imagination. "
SHAWSHANKREDEMPTION,ANDYDUFRESNE,INTJ,"It's funny. On the outside, I was an honest man. Straight as an arrow. I had to come to prison to be a crook. "
SHAWSHANKREDEMPTION,ANDYDUFRESNE,INTJ,"I don't run the scams, Red, I just process the profits. That's a fine line, maybe. But I've also built that library, and used it to help a dozen guys get their high school diplomas. Why do you think the warden lets me do all that? "
SHAWSHANKREDEMPTION,ANDYDUFRESNE,INTJ,I work cheap. That's the trade-off. 
SHAWSHANKREDEMPTION,ANDYDUFRESNE,INTJ,Perhaps it's time you considered a new profession. 
SHAWSHANKREDEMPTION,ANDYDUFRESNE,INTJ, Everyone's innocent in here. Don't you know that? 
SHAWSHANKREDEMPTION,ANDYDUFRESNE,INTJ,"I don't waste time on losers, Tommy. "
SHAWSHANKREDEMPTION,ANDYDUFRESNE,INTJ,"That's a good start. If we do this, we do it all the way. One hundred percent. Nothing half-assed. "
SHAWSHANKREDEMPTION,ANDYDUFRESNE,INTJ, Well. You've come to the right place then. 
SHAWSHANKREDEMPTION,ANDYDUFRESNE,INTJ,"...and the lamplight o'er him streaming throws his shadow on the floor...and my soul from out that shadow that lies floating on the floor, shall be lifted nevermore! "" "
SHAWSHANKREDEMPTION,ANDYDUFRESNE,INTJ,That's right. 
SHAWSHANKREDEMPTION,ANDYDUFRESNE,INTJ,Well? 
SHAWSHANKREDEMPTION,ANDYDUFRESNE,INTJ,May not be as bad as you think. 
SHAWSHANKREDEMPTION,ANDYDUFRESNE,INTJ,We'll see how the score comes out. 
SHAWSHANKREDEMPTION,ANDYDUFRESNE,INTJ, Andy says nothing. Walks stiffly away. Doesn't look back. 
SHAWSHANKREDEMPTION,ANDYDUFRESNE,INTJ,Sir? 
SHAWSHANKREDEMPTION,ANDYDUFRESNE,INTJ,I think he's telling the truth. 
SHAWSHANKREDEMPTION,ANDYDUFRESNE,INTJ,"It wouldn't matter. With Tommy's testimony, I can get a new trial. "
SHAWSHANKREDEMPTION,ANDYDUFRESNE,INTJ,They'd have his last known address. Names of relatives... 
SHAWSHANKREDEMPTION,ANDYDUFRESNE,INTJ,Obtuse! Is it deliberate? The country club will have his old time cards! W-2s with his name on them! 
SHAWSHANKREDEMPTION,ANDYDUFRESNE,INTJ,"Look, if it's the squeeze, don't worry. I'd never say what goes on in here. I'd be just as indictable as you for laundering the money! "
SHAWSHANKREDEMPTION,ANDYDUFRESNE,INTJ,"I was just trying to rest your mind at ease, that's all. "
SHAWSHANKREDEMPTION,ANDYDUFRESNE,INTJ,"What's the matter with you? It's my chance to get out, don't you see that? It's my life! Don't you understand it's my life? "
SHAWSHANKREDEMPTION,ANDYDUFRESNE,INTJ,I'm done. It stops right now. Get H&R Block to declare your income. 
SHAWSHANKREDEMPTION,ANDYDUFRESNE,INTJ,My wife used to say I'm a hard man to know. Like a closed book. Complained about it all the time. 
SHAWSHANKREDEMPTION,ANDYDUFRESNE,INTJ,"I didn't pull the trigger. But I drove her away. That's why she died. Because of me, the way I am. "
SHAWSHANKREDEMPTION,ANDYDUFRESNE,INTJ,"No. I didn't. Someone else did, and I wound up here. Bad luck, I guess. "
SHAWSHANKREDEMPTION,ANDYDUFRESNE,INTJ,"It floats around. Has to land on somebody. Say a storm comes through. Some folks sit in their living rooms and enjoy the rain. The house next door gets torn out of the ground and smashed flat. It was my turn, that's all. I was in the path of the tornado. "
SHAWSHANKREDEMPTION,ANDYDUFRESNE,INTJ,Tell you where I'd go. Zihuatanejo. 
SHAWSHANKREDEMPTION,ANDYDUFRESNE,INTJ,"Mexico. Little place right on the Pacific. You know what the Mexicans say about the Pacific? They say it has no memory. That's where I'd like to finish out my life, Red. A warm place with no memory. Open a little hotel right on the beach. Buy some worthless old boat and fix it up like new. Take my guests out charter fishing. "
SHAWSHANKREDEMPTION,ANDYDUFRESNE,INTJ,You underestimate yourself. 
SHAWSHANKREDEMPTION,ANDYDUFRESNE,INTJ,"Not me. I didn't shoot my wife and I didn't shoot her lover, and whatever mistakes I made I've paid for and then some. That hotel and that boat...I don't think it's too much to want. To look at the stars just after sunset. Touch the sand. Wade in the water. Feel free. "
SHAWSHANKREDEMPTION,ANDYDUFRESNE,INTJ,"You're right. It's down there, and I'm in here. I guess it comes down to a simple choice, really. Get busy living or get busy dying. "
SHAWSHANKREDEMPTION,ANDYDUFRESNE,INTJ, ANDY 
SHAWSHANKREDEMPTION,ANDYDUFRESNE,INTJ,One in particular. Got a long rock wall with a big oak at the north end. Like something out of a Robert Frost poem. It's where I asked my 
SHAWSHANKREDEMPTION,ANDYDUFRESNE,INTJ,You'll just have to pry up that rock and see. 
SHAWSHANKREDEMPTION,ANDYDUFRESNE,INTJ,"Just about done, sir. "
SHAWSHANKREDEMPTION,ANDYDUFRESNE,INTJ,Three deposits tonight. 
SHAWSHANKREDEMPTION,ANDYDUFRESNE,INTJ,"Just about done, sir. "
SHAWSHANKREDEMPTION,ANDYDUFRESNE,INTJ,My name is Peter Stevens. I've come to close out some accounts. 
SHAWSHANKREDEMPTION,ANDYDUFRESNE,INTJ,Thank you. I'm sure I will. 
SHAWSHANKREDEMPTION,ANDYDUFRESNE,INTJ,Please. Would you add this to your outgoing mail? 
SHAWSHANKREDEMPTION,ANDYDUFRESNE,INTJ,You look like a man who knows how to get things. 
PRIDEANDPREJUDICE,ELIZABETHBENNET,ENFP, 
PRIDEANDPREJUDICE,ELIZABETHBENNET,ENFP,"• Well, if every man in this room does not end the evening completely in love with you then I am no judge of beauty. "
PRIDEANDPREJUDICE,ELIZABETHBENNET,ENFP,"Oh, they are far too easy to judge. "
PRIDEANDPREJUDICE,ELIZABETHBENNET,ENFP,"Humourless poppycocks, in my limited experience. "
PRIDEANDPREJUDICE,ELIZABETHBENNET,ENFP,"And eat my hat. She stops speaking. And stares. A dazzling group enters the room: George Bingley, 25, a good hearted soul but • prone to bumbling embarrassment when his enthusiasms get the better of him, his sister Caroline, 23, a victim of every latest fashion, counting herself superior to most company she encounters, and finally, Mr Fitzwilliam Darcy, 27, dashing, brooding with an introversion which could be misconstrued as hauteur. They are dressed in the highest fashion. Darcy surveys the hall. He catches Elizabeth's eye. She stares, with a kind of surprised shock. Jane notices and looks at Darcy. He turns away. "
PRIDEANDPREJUDICE,ELIZABETHBENNET,ENFP,So which of the painted peacocks is our Mr Bingley? 
PRIDEANDPREJUDICE,ELIZABETHBENNET,ENFP,And the person with the disagreeable expression? 
PRIDEANDPREJUDICE,ELIZABETHBENNET,ENFP,Poor soul. 
PRIDEANDPREJUDICE,ELIZABETHBENNET,ENFP,"How do you like it here in Hertfordshire, Mr Bingley? "
PRIDEANDPREJUDICE,ELIZABETHBENNET,ENFP,"The library at Netherfield, I've heard, is one of the finest in the country. "
PRIDEANDPREJUDICE,FITZWILLIAMDARCY,INTJ,Thank you. It is the work of many generations. 
PRIDEANDPREJUDICE,ELIZABETHBENNET,ENFP,Do you dance Mr Darcy? 
PRIDEANDPREJUDICE,FITZWILLIAMDARCY,INTJ,"Not if I can help it. Elizabeth, Darcy and Miss Bingley stand in silence as they over hear the following... "
PRIDEANDPREJUDICE,FITZWILLIAMDARCY,INTJ,You are dancing with the only handsome girl in the room. 
PRIDEANDPREJUDICE,FITZWILLIAMDARCY,INTJ,"Perfectly tolerable, I dare say, but not handsome enough to tempt me. Elizabeth's smile drops. "
PRIDEANDPREJUDICE,ELIZABETHBENNET,ENFP,Don't worry. I would not dance with him for half of Derbyshire. 
PRIDEANDPREJUDICE,FITZWILLIAMDARCY,INTJ, BINGLEY 
PRIDEANDPREJUDICE,ELIZABETHBENNET,ENFP,• Yes! I adore her. 
PRIDEANDPREJUDICE,ELIZABETHBENNET,ENFP,Mama! 
PRIDEANDPREJUDICE,ELIZABETHBENNET,ENFP, 
PRIDEANDPREJUDICE,FITZWILLIAMDARCY,INTJ,I thought that poetry was the food of love. 
PRIDEANDPREJUDICE,ELIZABETHBENNET,ENFP,"Of a fine, stout love it may. Everything nourishes what is strong already. But if it is only a thin, slight sort of inclination, I'm convinced that one good sonnet will starve it away entirely. Darcy looks at Elizabeth with surprise. A glimmering of interest. "
PRIDEANDPREJUDICE,FITZWILLIAMDARCY,INTJ,"So what do you recommend, to encourage affection? "
PRIDEANDPREJUDICE,ELIZABETHBENNET,ENFP,"Oh dancing, of course. Even if ones partner is barely tolerable. She gives him a dazzling smile. Darcy looks startled. He has no idea she heard him. He blushes. "
PRIDEANDPREJUDICE,ELIZABETHBENNET,ENFP," Handsome, conveniently rich - "
PRIDEANDPREJUDICE,ELIZABETHBENNET,ENFP,"I agree entirely, only the deepest love will persuade me into matrimony, which is why I will end up an old maid. "
PRIDEANDPREJUDICE,ELIZABETHBENNET,ENFP,"Jane, he danced with you most of the night. "
PRIDEANDPREJUDICE,ELIZABETHBENNET,ENFP,"That is one great difference between us. Compliments always take you by surprise. Well, Mr Bingley is certainly very amiable, and I give you leave to like him. You've liked many a stupider person. "
PRIDEANDPREJUDICE,ELIZABETHBENNET,ENFP,"You're a great deal too apt to like people in general, you know. All the world is good and agreeable in your eyes. "
PRIDEANDPREJUDICE,ELIZABETHBENNET,ENFP,Mr Darcy? I could more easily forgive his vanity had he not wounded mine. But no matter. I doubt we shall ever speak again. She blows out the candle. 
PRIDEANDPREJUDICE,ELIZABETHBENNET,ENFP,"Oh Mother, please! It's ten in the morning. Mrs Hill enters the room and interrupts Mrs Bennet's • babbling. "
PRIDEANDPREJUDICE,ELIZABETHBENNET,ENFP,"Though I don't think, mama, you can reasonably take credit for making it rain. Let's hope she hasn't caught her death before she gets there. "
PRIDEANDPREJUDICE,ELIZABETHBENNET,ENFP,"• ""And my kind friends will not hear of me returning home until I am better -- but do not be alarmed excepting a sore throat, a. fever, and a headache there is nothing wrong with me."" This is ridiculous. "
PRIDEANDPREJUDICE,ELIZABETHBENNET,ENFP,Though she might well perish with the shame of having such a mother. Mr Bennet laughs. 
PRIDEANDPREJUDICE,ELIZABETHBENNET,ENFP,I am going to Netherfield at once. 
PRIDEANDPREJUDICE,ELIZABETHBENNET,ENFP,Then I will walk there. We should not leave Jane alone in her condition. 
PRIDEANDPREJUDICE,ELIZABETHBENNET,ENFP,I will be fit for Jane which is all I care about. 
PRIDEANDPREJUDICE,ELIZABETHBENNET,ENFP,I'm so sorry. How is my sister? 
PRIDEANDPREJUDICE,FITZWILLIAMDARCY,INTJ, 
PRIDEANDPREJUDICE,FITZWILLIAMDARCY,INTJ,"I think her concern for her sister does her credit. A little pause, Caroline recovers. "
PRIDEANDPREJUDICE,ELIZABETHBENNET,ENFP,Jane! Jane's face lights up. Elizabeth kisses her. 
PRIDEANDPREJUDICE,ELIZABETHBENNET,ENFP,"Don't worry. I don't know who is more pleased at your being here, Mama or Mr Bingley. Bingley comes in having attended to the doctor. "
PRIDEANDPREJUDICE,FITZWILLIAMDARCY,INTJ,"It is fortunate, then, that they fall to my lot instead of yours. "
PRIDEANDPREJUDICE,FITZWILLIAMDARCY,INTJ,"I have already told her once, by your desire. Lizzie looks across from her book. "
PRIDEANDPREJUDICE,FITZWILLIAMDARCY,INTJ, � Perhaps you will give me leave to defer your raptures till I write again. At present I have not enough room to do them justice. Mr Bingley now pacing anxiously around the room. 
PRIDEANDPREJUDICE,FITZWILLIAMDARCY,INTJ,"The word is indeed applied too liberally. I cannot boast of knowing more than half a dozen women, in all my acquaintance, that are truely accomplished. "
PRIDEANDPREJUDICE,ELIZABETHBENNET,ENFP,Goodness! You must comprehend a great deal in the idea. 
PRIDEANDPREJUDICE,FITZWILLIAMDARCY,INTJ,I do. 
PRIDEANDPREJUDICE,FITZWILLIAMDARCY,INTJ,And of course she must improve her mind by extensive reading. Elizabeth closes her book. 
PRIDEANDPREJUDICE,ELIZABETHBENNET,ENFP,i am no longer surprised at your knowing only six accomplished women. I rather wonder now at your knowing any. 
PRIDEANDPREJUDICE,FITZWILLIAMDARCY,INTJ,Are you so severe on your own sex? 
PRIDEANDPREJUDICE,ELIZABETHBENNET,ENFP,• I never saw such a woman. She would certainly be a fearsome thing to behold. Pause. Darcy goes back to his letter. Caroline Bingley picks up a book. Pauses. Puts it down. she walks over to 
PRIDEANDPREJUDICE,ELIZABETHBENNET,ENFP,"And it's a small kind of accomplishment, I suppose. Darcy meets Lizzie's eye, briefly. He goes back to his letter-writing. More walking up and down. Caroline Bingley turns to Darcy. "
PRIDEANDPREJUDICE,FITZWILLIAMDARCY,INTJ," You can only have two motives, Miss Bingley, and I would interfere with either. "
PRIDEANDPREJUDICE,ELIZABETHBENNET,ENFP,Our surest way of disappointing him will be to ask nothing about it. 
PRIDEANDPREJUDICE,FITZWILLIAMDARCY,INTJ,"Either you are in each other's confidence and have secret affairs to discuss, or you are conscious that your figures appear to the greatest advantage by walking. If the first, I should get in your way. If the second, I can admire you • much better from here. "
PRIDEANDPREJUDICE,ELIZABETHBENNET,ENFP,We could always tease him. 
